ISC 73, Albfdc, Asmp, Bgwkys, Chienn, Dxgxa, Fgmwbz, Fuxtax, Kdkf, Kskwi, Kxxe, Ldlszf, Nepk, Ofnqni, Puycrw, Qiqzn, Quha, Rkfn, Sion, Sved, Vcfpi, Vqahhq, Vugl, Whuhqu, Wjrv, Ynaysn, Yrqqw, Zfxe, Bmxhcu, Lwuzf, Lzihpl, Imkp, Xxabu, Lxjh, Dzct, Badadf, Kcax, Mvki, Zsvsib, Wpruf, Pndyf, Ukyq, Udbgt, Jhhm, Ucjm, Omoxmm, Jpow, Fwrtu, Gfpumc, Pdds, Mxkah, Dwhr, Vpnhw, Snwid, Zjmch, Knrjuc
Lzihpl, 15.625, 2.34375, 6.47321428571428, 46.6517857142857, 28.125, 46.875, 30.2455357142857, 35.0446428571429, 4.57589285714286, 4.46428571428571, 23.8839285714286, 21.875, 30.8035714285714, 13.8392857142857, 29.6875, 22.3214285714286, 33.4821428571429, 29.9107142857143, 10.7142857142857, 68.0803571428571, 36.1607142857143, 26.2276785714286, 35.7142857142857, 31.25, 53.3482142857143, 17.6339285714286, 18.75, 29.9107142857143, 6.47321428571428, 0, 34.5982142857143, 24.1071428571429, 53.5714285714286, 20.3125, 21.6517857142857, 15.1785714285714, 6.25, 20.5357142857143, 25.4464285714286, 50, 32.5892857142857, 39.7321428571429, 6.25, 33.9285714285714, 12.5, 21.4285714285714, 43.3035714285714, 26.7857142857143, 14.0625, 34.375, 3.34821428571429, 17.6339285714286, 24.7767857142857, 7.14285714285714, 23.6607142857143
Imkp, 21.875, 5.35714285714286, 28.0133928571429, 37.0535714285714, 15.625, 11.6071428571429, 21.2053571428571, 17.7455357142857, 33.8169642857143, 35.15625, 15.625, 6.69642857142857, 32.1428571428571, 35.2678571428571, 59.375, 42.8571428571429, 47.3214285714286, 37.2767857142857, 6.69642857142857, 36.6071428571429, 11.6071428571429, 47.7678571428571, 22.5446428571429, 28.7946428571429, 37.7232142857143, 22.5446428571429, 25, 20.0892857142857, 44.8660714285714, 34.5982142857143, 0, 48.6607142857143, 33.4821428571429, 14.5089285714286, 17.8571428571429, 21.6517857142857, 29.4642857142857, 48.2142857142857, 9.82142857142857, 60.4910714285714, 7.36607142857143, 7.14285714285714, 28.7946428571429, 16.5178571428571, 14.9553571428571, 30.8035714285714, 42.1875, 31.9196428571429, 28.3482142857143, 8.03571428571428, 52.6785714285714, 35.2678571428571, 48.4375, 14.5089285714286, 52.4553571428571
Xxabu, 20.4241071428571, 8.03571428571428, 19.6428571428571, 21.09375, 19.6428571428571, 21.2053571428571, 32.3660714285714, 21.2053571428571, 32.1428571428571, 7.58928571428571, 52.6785714285714, 11.8303571428571, 56.25, 59.375, 33.0357142857143, 39.0625, 54.9107142857143, 44.1964285714286, 1.78571428571429, 21.875, 20.2008928571429, 39.0625, 15.625, 32.1428571428571, 23.9955357142857, 18.0803571428571, 20.9821428571429, 12.7232142857143, 15.8482142857143, 24.1071428571429, 48.6607142857143, 0, 13.3928571428571, 39.5089285714286, 43.3035714285714, 39.9553571428571, 3.34821428571429, 22.5446428571429, 17.4107142857143, 33.2589285714286, 5.58035714285714, 28.5714285714286, 41.9642857142857, 23.2142857142857, 14.7321428571429, 29.2410714285714, 60.4910714285714, 18.75, 42.8571428571429, 5.35714285714286, 29.4642857142857, 12.7232142857143, 22.9910714285714, 20.5357142857143, 69.6428571428571
Lxjh, 26.1160714285714, 8.48214285714286, 8.03571428571428, 13.3928571428571, 21.4285714285714, 39.9553571428571, 34.375, 24.3303571428571, 13.3928571428571, 19.7544642857143, 29.6875, 22.4330357142857, 61.8303571428571, 27.2321428571429, 44.1964285714286, 20.9821428571429, 29.4642857142857, 16.0714285714286, 6.91964285714286, 24.4419642857143, 24.5535714285714, 28.5714285714286, 58.7053571428571, 50.2232142857143, 34.9330357142857, 33.4821428571429, 14.7321428571429, 22.3214285714286, 13.6160714285714, 53.5714285714286, 33.4821428571429, 13.3928571428571, 0, 6.25, 36.8303571428571, 29.6875, 34.1517857142857, 10.0446428571429, 31.6964285714286, 34.8214285714286, 61.1607142857143, 33.7053571428571, 19.8660714285714, 16.9642857142857, 2.45535714285714, 10.0446428571429, 16.2946428571429, 10.7142857142857, 28.3482142857143, 18.5267857142857, 22.5446428571429, 33.7053571428571, 19.6428571428571, 25, 17.8571428571429
Dzct, 43.75, 1.67410714285714, 22.9910714285714, 20.4241071428571, 9.82142857142857, 25.2232142857143, 10.4910714285714, 13.0580357142857, 20.9821428571429, 32.1428571428571, 51.7857142857143, 20.3125, 33.9285714285714, 28.7946428571429, 35.4910714285714, 26.3392857142857, 34.375, 57.3660714285714, 2.67857142857143, 54.2410714285714, 18.1919642857143, 35.4910714285714, 9.375, 18.75, 17.4107142857143, 36.3839285714286, 46.6517857142857, 59.8214285714286, 30.3571428571429, 20.3125, 14.5089285714286, 39.5089285714286, 6.25, 0, 46.2053571428571, 12.7232142857143, 12.0535714285714, 33.2589285714286, 23.2142857142857, 18.0803571428571, 14.7321428571429, 23.2142857142857, 41.7410714285714, 28.7946428571429, 35.7142857142857, 20.5357142857143, 25.4464285714286, 42.4107142857143, 20.3125, 29.0178571428571, 6.02678571428571, 37.2767857142857, 19.8660714285714, 19.4196428571429, 29.2410714285714
Badadf, 51.5625, 15.5133928571429, 30.3571428571429, 23.3258928571429, 3.79464285714286, 17.1875, 15.625, 17.1875, 3.57142857142857, 15.5133928571429, 56.25, 10.2678571428571, 62.2767857142857, 55.8035714285714, 49.5535714285714, 28.125, 45.5357142857143, 30.8035714285714, 16.0714285714286, 36.8303571428571, 7.58928571428571, 19.0848214285714, 35.0446428571429, 13.1696428571429, 22.9910714285714, 15.1785714285714, 26.1160714285714, 35.2678571428571, 21.4285714285714, 21.6517857142857, 17.8571428571429, 43.3035714285714, 36.8303571428571, 46.2053571428571, 0, 23.2142857142857, 36.1607142857143, 35.0446428571429, 29.9107142857143, 22.3214285714286, 19.1964285714286, 32.1428571428571, 20.0892857142857, 12.5, 20.5357142857143, 18.5267857142857, 27.6785714285714, 20.9821428571429, 12.9464285714286, 36.8303571428571, 13.1696428571429, 34.1517857142857, 31.0267857142857, 13.8392857142857, 31.25
Kcax, 22.2098214285714, 18.75, 27.4553571428571, 14.7321428571429, 38.3928571428571, 32.5892857142857, 28.125, 27.7901785714286, 35.7142857142857, 20.5357142857143, 53.7946428571429, 28.125, 62.5, 22.5446428571429, 30.8035714285714, 10.4910714285714, 22.5446428571429, 29.2410714285714, 3.125, 17.1875, 3.34821428571429, 32.8125, 33.4821428571429, 65.625, 8.48214285714286, 13.3928571428571, 49.1071428571429, 1.5625, 10.0446428571429, 15.1785714285714, 21.6517857142857, 39.9553571428571, 29.6875, 12.7232142857143, 23.2142857142857, 0, 33.0357142857143, 10.2678571428571, 26.3392857142857, 34.8214285714286, 42.4107142857143, 37.0535714285714, 42.8571428571429, 24.3303571428571, 17.6339285714286, 34.1517857142857, 17.8571428571429, 2.67857142857143, 73.4375, 17.4107142857143, 24.3303571428571, 38.3928571428571, 25.4464285714286, 54.4642857142857, 50.8928571428571
Mvki, 32.5892857142857, 9.375, 22.9910714285714, 5.58035714285714, 23.4375, 26.7857142857143, 20.0892857142857, 29.6875, 32.5892857142857, 36.1607142857143, 26.1160714285714, 42.1875, 66.2946428571428, 34.375, 29.2410714285714, 4.6875, 32.3660714285714, 20.5357142857143, 7.58928571428571, 21.2053571428571, 16.0714285714286, 40.625, 49.1071428571429, 29.6875, 33.0357142857143, 21.875, 42.4107142857143, 34.5982142857143, 46.2053571428571, 6.25, 29.4642857142857, 3.34821428571429, 34.1517857142857, 12.0535714285714, 36.1607142857143, 33.0357142857143, 0, 23.4375, 32.5892857142857, 27.9017857142857, 52.2321428571429, 28.5714285714286, 22.5446428571429, 16.5178571428571, 37.7232142857143, 31.6964285714286, 5.58035714285714, 30.3571428571429, 40.1785714285714, 36.8303571428571, 51.7857142857143, 52.9017857142857, 44.6428571428571, 37.9464285714286, 14.2857142857143
Zsvsib, 39.0625, 16.9642857142857, 20.5357142857143, 44.4196428571429, 14.7321428571429, 34.1517857142857, 1.11607142857143, 42.5223214285714, 19.6428571428571, 11.8303571428571, 20.7589285714286, 10.9375, 14.5089285714286, 32.5892857142857, 34.8214285714286, 15.625, 26.3392857142857, 21.6517857142857, 29.4642857142857, 58.4821428571429, 14.7321428571429, 61.1607142857143, 27.9017857142857, 20.0892857142857, 32.7008928571429, 26.7857142857143, 41.5178571428571, 45.3125, 40.625, 20.5357142857143, 48.2142857142857, 22.5446428571429, 10.0446428571429, 33.2589285714286, 35.0446428571429, 10.2678571428571, 23.4375, 0, 23.8839285714286, 23.6607142857143, 19.6428571428571, 13.3928571428571, 22.5446428571429, 37.0535714285714, 46.6517857142857, 45.7589285714286, 35.0446428571429, 49.5535714285714, 17.4107142857143, 27.0089285714286, 53.7946428571429, 26.1160714285714, 41.0714285714286, 35.4910714285714, 17.6339285714286
Wpruf, 9.15178571428571, 34.1517857142857, 23.2142857142857, 16.40625, 24.5535714285714, 12.9464285714286, 15.8482142857143, 38.1696428571429, 7.36607142857143, 3.23660714285714, 28.7946428571429, 32.1428571428571, 40.4017857142857, 33.9285714285714, 29.4642857142857, 10.7142857142857, 24.4419642857143, 20.9821428571429, 27.4553571428571, 41.40625, 12.7232142857143, 19.6428571428571, 41.7410714285714, 11.8303571428571, 51.3392857142857, 35.7142857142857, 77.4553571428571, 11.1607142857143, 8.03571428571428, 25.4464285714286, 9.82142857142857, 17.4107142857143, 31.6964285714286, 23.2142857142857, 29.9107142857143, 26.3392857142857, 32.5892857142857, 23.8839285714286, 0, 5.80357142857143, 27.6785714285714, 28.7946428571429, 5.58035714285714, 33.0357142857143, 21.2053571428571, 40.8482142857143, 15.8482142857143, 13.6160714285714, 36.1607142857143, 36.8303571428571, 20.5357142857143, 35.0446428571429, 21.4285714285714, 23.4375, 12.5
Pndyf, 17.6339285714286, 26.7857142857143, 13.9508928571429, 43.75, 7.8125, 31.6964285714286, 21.4285714285714, 13.3928571428571, 42.8571428571429, 37.9464285714286, 5.80357142857143, 19.4196428571429, 29.4642857142857, 26.8973214285714, 60.2678571428571, 21.4285714285714, 53.125, 34.375, 6.02678571428571, 21.2053571428571, 16.6294642857143, 46.6517857142857, 41.9642857142857, 25.4464285714286, 23.4375, 13.3928571428571, 30.5803571428571, 31.4732142857143, 14.7321428571429, 50, 60.4910714285714, 33.2589285714286, 34.8214285714286, 18.0803571428571, 22.3214285714286, 34.8214285714286, 27.9017857142857, 23.6607142857143, 5.80357142857143, 0, 36.3839285714286, 28.125, 29.0178571428571, 42.6339285714286, 14.7321428571429, 54.9107142857143, 47.9910714285714, 38.6160714285714, 22.7678571428571, 29.4642857142857, 36.6071428571429, 6.25, 16.5178571428571, 19.6428571428571, 43.75
Ukyq, 20.4241071428571, 24.1071428571429, 14.0625, 3.57142857142857, 16.2946428571429, 68.75, 42.4107142857143, 38.6160714285714, 21.4285714285714, 21.3169642857143, 31.25, 43.75, 54.9107142857143, 17.2991071428571, 27.9017857142857, 0, 12.5, 15.625, 7.14285714285714, 14.7321428571429, 20.0892857142857, 43.0803571428571, 56.4732142857143, 45.3125, 37.8348214285714, 14.7321428571429, 38.3928571428571, 22.9910714285714, 9.375, 32.5892857142857, 7.36607142857143, 5.58035714285714, 61.1607142857143, 14.7321428571429, 19.1964285714286, 42.4107142857143, 52.2321428571429, 19.6428571428571, 27.6785714285714, 36.3839285714286, 0, 50.4464285714286, 29.4642857142857, 38.1696428571429, 25.4464285714286, 35.4910714285714, 24.5535714285714, 24.1071428571429, 49.1071428571429, 18.3035714285714, 32.8125, 20.3125, 14.7321428571429, 35.9375, 1.5625
Udbgt, 7.58928571428571, 0.892857142857143, 21.4285714285714, 17.4107142857143, 16.0714285714286, 35.9375, 28.6830357142857, 42.4107142857143, 6.58482142857143, 5.80357142857143, 51.3392857142857, 52.4553571428571, 43.75, 14.7321428571429, 11.3839285714286, 3.57142857142857, 42.8571428571429, 30.1339285714286, 0.669642857142857, 51.6741071428571, 54.2410714285714, 12.3883928571429, 47.5446428571429, 36.1607142857143, 54.9107142857143, 23.4375, 25.8928571428571, 9.15178571428571, 5.35714285714286, 39.7321428571429, 7.14285714285714, 28.5714285714286, 33.7053571428571, 23.2142857142857, 32.1428571428571, 37.0535714285714, 28.5714285714286, 13.3928571428571, 28.7946428571429, 28.125, 50.4464285714286, 0, 19.8660714285714, 39.2857142857143, 43.0803571428571, 15.8482142857143, 18.0803571428571, 17.6339285714286, 31.9196428571429, 44.6428571428571, 10.7142857142857, 18.0803571428571, 15.4017857142857, 32.5892857142857, 30.1339285714286
Jhhm, 33.7053571428571, 0, 16.0714285714286, 16.5178571428571, 40.1785714285714, 19.8660714285714, 27.6785714285714, 15.0669642857143, 50.1116071428571, 58.9285714285714, 40.8482142857143, 30.5803571428571, 45.5357142857143, 37.2767857142857, 44.1964285714286, 3.34821428571429, 15.0669642857143, 32.5892857142857, 7.14285714285714, 6.02678571428571, 16.9642857142857, 49.1071428571429, 17.4107142857143, 51.7857142857143, 9.48660714285714, 24.5535714285714, 45.3125, 22.3214285714286, 32.8125, 6.25, 28.7946428571429, 41.9642857142857, 19.8660714285714, 41.7410714285714, 20.0892857142857, 42.8571428571429, 22.5446428571429, 22.5446428571429, 5.58035714285714, 29.0178571428571, 29.4642857142857, 19.8660714285714, 0, 8.92857142857143, 17.6339285714286, 16.2946428571429, 17.8571428571429, 34.8214285714286, 28.7946428571429, 8.48214285714286, 35.7142857142857, 25.4464285714286, 31.25, 31.6964285714286, 36.1607142857143
Ucjm, 0.446428571428571, 39.9553571428571, 28.3482142857143, 28.125, 14.2857142857143, 69.8660714285714, 16.2946428571429, 13.8392857142857, 27.0089285714286, 4.91071428571429, 19.53125, 20.0892857142857, 23.2142857142857, 23.8839285714286, 32.3660714285714, 3.57142857142857, 60.4910714285714, 25.4464285714286, 24.1071428571429, 36.6071428571429, 46.9866071428571, 52.6785714285714, 25.4464285714286, 10.7142857142857, 33.0357142857143, 25.4464285714286, 42.6339285714286, 35.7142857142857, 12.7232142857143, 33.9285714285714, 16.5178571428571, 23.2142857142857, 16.9642857142857, 28.7946428571429, 12.5, 24.3303571428571, 16.5178571428571, 37.0535714285714, 33.0357142857143, 42.6339285714286, 38.1696428571429, 39.2857142857143, 8.92857142857143, 0, 52.6785714285714, 70.9821428571428, 38.1696428571429, 47.7678571428571, 26.3392857142857, 24.3303571428571, 28.3482142857143, 21.6517857142857, 23.4375, 29.0178571428571, 18.5267857142857
Omoxmm, 22.9910714285714, 9.82142857142857, 43.0803571428571, 17.0758928571429, 33.9285714285714, 44.6428571428571, 1.5625, 44.3080357142857, 26.3392857142857, 1.33928571428571, 17.6339285714286, 27.4553571428571, 37.2767857142857, 2.34375, 18.0803571428571, 12.5, 43.75, 30.1339285714286, 7.8125, 64.3973214285714, 58.9285714285714, 37.7232142857143, 15.4017857142857, 22.0982142857143, 31.25, 5.80357142857143, 50.6696428571429, 51.7857142857143, 30.3571428571429, 12.5, 14.9553571428571, 14.7321428571429, 2.45535714285714, 35.7142857142857, 20.5357142857143, 17.6339285714286, 37.7232142857143, 46.6517857142857, 21.2053571428571, 14.7321428571429, 25.4464285714286, 43.0803571428571, 17.6339285714286, 52.6785714285714, 0, 44.6428571428571, 11.3839285714286, 39.2857142857143, 27.9017857142857, 21.6517857142857, 31.6964285714286, 25, 20.5357142857143, 34.5982142857143, 11.3839285714286
Jpow, 4.24107142857143, 44.6428571428571, 27.9017857142857, 32.1428571428571, 2.67857142857143, 63.8392857142857, 8.03571428571428, 31.9196428571429, 30.6919642857143, 10.3794642857143, 16.0714285714286, 15.625, 36.3839285714286, 23.6607142857143, 48.6607142857143, 7.14285714285714, 44.4196428571429, 10.0446428571429, 21.4285714285714, 19.6428571428571, 16.0714285714286, 68.0803571428571, 29.0178571428571, 23.4375, 20.3125, 15.8482142857143, 62.7232142857143, 37.5, 19.8660714285714, 21.4285714285714, 30.8035714285714, 29.2410714285714, 10.0446428571429, 20.5357142857143, 18.5267857142857, 34.1517857142857, 31.6964285714286, 45.7589285714286, 40.8482142857143, 54.9107142857143, 35.4910714285714, 15.8482142857143, 16.2946428571429, 70.9821428571428, 44.6428571428571, 0, 45.3125, 42.1875, 35.4910714285714, 23.4375, 43.3035714285714, 10.9375, 14.9553571428571, 46.6517857142857, 20.9821428571429
Fwrtu, 11.2723214285714, 30.3571428571429, 26.7857142857143, 38.3928571428571, 10.4910714285714, 46.2053571428571, 26.7857142857143, 31.25, 39.7321428571429, 10.3794642857143, 25, 6.47321428571428, 47.3214285714286, 33.8169642857143, 26.5625, 33.0357142857143, 25.8928571428571, 9.375, 11.3839285714286, 36.0491071428571, 34.375, 50, 35.2678571428571, 14.0625, 51.5625, 16.2946428571429, 20.3125, 39.2857142857143, 24.3303571428571, 43.3035714285714, 42.1875, 60.4910714285714, 16.2946428571429, 25.4464285714286, 27.6785714285714, 17.8571428571429, 5.58035714285714, 35.0446428571429, 15.8482142857143, 47.9910714285714, 24.5535714285714, 18.0803571428571, 17.8571428571429, 38.1696428571429, 11.3839285714286, 45.3125, 0, 28.5714285714286, 45.5357142857143, 18.3035714285714, 38.3928571428571, 2.00892857142857, 13.6160714285714, 25, 20.9821428571429
Gfpumc, 48.6607142857143, 10.7142857142857, 11.4955357142857, 21.6517857142857, 5.80357142857143, 55.1339285714286, 15.1785714285714, 33.2589285714286, 29.5758928571429, 50, 10.9375, 8.70535714285714, 24.1071428571429, 40.8482142857143, 26.4508928571429, 3.125, 74.6651785714286, 26.7857142857143, 35.7142857142857, 34.1517857142857, 26.7857142857143, 57.5892857142857, 12.9464285714286, 14.2857142857143, 12.7232142857143, 11.8303571428571, 48.4375, 43.9732142857143, 21.2053571428571, 26.7857142857143, 31.9196428571429, 18.75, 10.7142857142857, 42.4107142857143, 20.9821428571429, 2.67857142857143, 30.3571428571429, 49.5535714285714, 13.6160714285714, 38.6160714285714, 24.1071428571429, 17.6339285714286, 34.8214285714286, 47.7678571428571, 39.2857142857143, 42.1875, 28.5714285714286, 0, 10.7142857142857, 20.0892857142857, 10.7142857142857, 10.7142857142857, 13.3928571428571, 27.0089285714286, 41.0714285714286
Pdds, 14.0625, 18.0803571428571, 20.5357142857143, 7.92410714285714, 40.1785714285714, 41.7410714285714, 36.2723214285714, 27.7901785714286, 32.1428571428571, 11.4955357142857, 47.5446428571429, 22.5446428571429, 84.1517857142857, 15.625, 12.5, 26.7857142857143, 11.3839285714286, 16.2946428571429, 4.46428571428571, 20.5357142857143, 17.8571428571429, 40.625, 39.2857142857143, 43.5267857142857, 42.6339285714286, 10.9375, 50.4464285714286, 27.0089285714286, 21.875, 14.0625, 28.3482142857143, 42.8571428571429, 28.3482142857143, 20.3125, 12.9464285714286, 73.4375, 40.1785714285714, 17.4107142857143, 36.1607142857143, 22.7678571428571, 49.1071428571429, 31.9196428571429, 28.7946428571429, 26.3392857142857, 27.9017857142857, 35.4910714285714, 45.5357142857143, 10.7142857142857, 0, 10.9375, 32.1428571428571, 29.4642857142857, 16.9642857142857, 52.4553571428571, 29.6875
Mxkah, 25.2232142857143, 10.0446428571429, 13.3928571428571, 27.2321428571429, 17.8571428571429, 30.6919642857143, 8.03571428571428, 29.4642857142857, 21.4285714285714, 21.9866071428571, 55.2455357142857, 49.7767857142857, 22.3214285714286, 9.93303571428571, 28.3482142857143, 11.6071428571429, 40.1785714285714, 7.36607142857143, 17.4107142857143, 42.4107142857143, 28.125, 1.78571428571429, 38.8392857142857, 49.5535714285714, 42.6339285714286, 46.875, 29.0178571428571, 27.6785714285714, 35.7142857142857, 34.375, 8.03571428571428, 5.35714285714286, 18.5267857142857, 29.0178571428571, 36.8303571428571, 17.4107142857143, 36.8303571428571, 27.0089285714286, 36.8303571428571, 29.4642857142857, 18.3035714285714, 44.6428571428571, 8.48214285714286, 24.3303571428571, 21.6517857142857, 23.4375, 18.3035714285714, 20.0892857142857, 10.9375, 0, 25.2232142857143, 14.9553571428571, 29.9107142857143, 28.3482142857143, 13.3928571428571
Dwhr, 11.0491071428571, 26.2276785714286, 19.4196428571429, 31.1383928571429, 34.375, 26.1160714285714, 10.9375, 19.8660714285714, 59.8214285714286, 16.8526785714286, 12.7232142857143, 26.5625, 31.4732142857143, 39.9553571428571, 31.0267857142857, 0.446428571428571, 15.625, 19.1964285714286, 2.67857142857143, 35.4910714285714, 20.0892857142857, 67.1875, 48.6607142857143, 36.8303571428571, 34.5982142857143, 45.9821428571429, 32.3660714285714, 28.125, 54.9107142857143, 3.34821428571429, 52.6785714285714, 29.4642857142857, 22.5446428571429, 6.02678571428571, 13.1696428571429, 24.3303571428571, 51.7857142857143, 53.7946428571429, 20.5357142857143, 36.6071428571429, 32.8125, 10.7142857142857, 35.7142857142857, 28.3482142857143, 31.6964285714286, 43.3035714285714, 38.3928571428571, 10.7142857142857, 32.1428571428571, 25.2232142857143, 0, 40.8482142857143, 48.4375, 31.0267857142857, 16.2946428571429
Vpnhw, 27.2321428571429, 6.02678571428571, 43.0803571428571, 34.8214285714286, 24.7767857142857, 8.25892857142857, 20.6473214285714, 6.25, 20.3125, 23.3258928571429, 37.7232142857143, 19.1964285714286, 44.8660714285714, 34.7098214285714, 29.4642857142857, 6.69642857142857, 20.0892857142857, 41.0714285714286, 1.33928571428571, 65.8482142857143, 14.6205357142857, 44.1964285714286, 31.25, 32.3660714285714, 27.4553571428571, 45.5357142857143, 42.1875, 26.1160714285714, 38.3928571428571, 17.6339285714286, 35.2678571428571, 12.7232142857143, 33.7053571428571, 37.2767857142857, 34.1517857142857, 38.3928571428571, 52.9017857142857, 26.1160714285714, 35.0446428571429, 6.25, 20.3125, 18.0803571428571, 25.4464285714286, 21.6517857142857, 25, 10.9375, 2.00892857142857, 10.7142857142857, 29.4642857142857, 14.9553571428571, 40.8482142857143, 0, 55.3571428571429, 27.2321428571429, 30.8035714285714
Snwid, 29.1294642857143, 0.334821428571429, 40.8482142857143, 20.0892857142857, 33.4821428571429, 22.3214285714286, 25.4464285714286, 7.8125, 29.3526785714286, 38.6160714285714, 51.1160714285714, 13.3928571428571, 22.3214285714286, 47.3214285714286, 49.5535714285714, 16.9642857142857, 28.7946428571429, 36.6071428571429, 1.33928571428571, 43.0803571428571, 15.625, 31.3616071428571, 13.3928571428571, 22.7678571428571, 44.8660714285714, 35.4910714285714, 22.5446428571429, 23.8839285714286, 70.9821428571428, 24.7767857142857, 48.4375, 22.9910714285714, 19.6428571428571, 19.8660714285714, 31.0267857142857, 25.4464285714286, 44.6428571428571, 41.0714285714286, 21.4285714285714, 16.5178571428571, 14.7321428571429, 15.4017857142857, 31.25, 23.4375, 20.5357142857143, 14.9553571428571, 13.6160714285714, 13.3928571428571, 16.9642857142857, 29.9107142857143, 48.4375, 55.3571428571429, 0, 7.58928571428571, 23.2142857142857
Zjmch, 10.3794642857143, 5.35714285714286, 7.36607142857143, 28.125, 20.5357142857143, 36.6071428571429, 12.5, 44.9776785714286, 46.6517857142857, 18.9732142857143, 31.5848214285714, 33.7053571428571, 54.4642857142857, 14.7321428571429, 8.92857142857143, 2.67857142857143, 32.7008928571429, 10.0446428571429, 13.8392857142857, 24.7767857142857, 40.1785714285714, 42.8571428571429, 29.9107142857143, 70.9821428571428, 32.3660714285714, 31.25, 50.8928571428571, 44.6428571428571, 31.6964285714286, 7.14285714285714, 14.5089285714286, 20.5357142857143, 25, 19.4196428571429, 13.8392857142857, 54.4642857142857, 37.9464285714286, 35.4910714285714, 23.4375, 19.6428571428571, 35.9375, 32.5892857142857, 31.6964285714286, 29.0178571428571, 34.5982142857143, 46.6517857142857, 25, 27.0089285714286, 52.4553571428571, 28.3482142857143, 31.0267857142857, 27.2321428571429, 7.58928571428571, 0, 28.125
Knrjuc, 37.6116071428571, 0, 14.9553571428571, 29.0178571428571, 10.7142857142857, 13.6160714285714, 37.0535714285714, 15.9598214285714, 33.59375, 28.5714285714286, 45.9821428571429, 6.02678571428571, 33.9285714285714, 56.6964285714286, 28.2366071428571, 19.6428571428571, 82.3660714285714, 48.4375, 6.69642857142857, 32.3660714285714, 10.4910714285714, 37.2767857142857, 10.2678571428571, 49.1071428571429, 6.47321428571428, 21.4285714285714, 30.8035714285714, 3.125, 8.70535714285714, 23.6607142857143, 52.4553571428571, 69.6428571428571, 17.8571428571429, 29.2410714285714, 31.25, 50.8928571428571, 14.2857142857143, 17.6339285714286, 12.5, 43.75, 1.5625, 30.1339285714286, 36.1607142857143, 18.5267857142857, 11.3839285714286, 20.9821428571429, 20.9821428571429, 41.0714285714286, 29.6875, 13.3928571428571, 16.2946428571429, 30.8035714285714, 23.2142857142857, 28.125, 0
