ISC 72, Bgwkys, Bmxhcu, Dwhr, Dxgxa, Dzct, Fgmwbz, Fuxtax, Jhhm, Kxxe, Lxjh, Lzihpl, Nepk, Ofnqni, Omoxmm, Pndyf, Puycrw, Qiqzn, Quha, Snwid, Vqahhq, Whuhqu, Wpruf, Xxabu, Ynaysn, Yrqqw, Zfxe, Zsvsib, Sion, Lwuzf, Sved, Chienn, Vugl, Imkp, Badadf, Kcax, Rkfn, Mvki, Ukyq, Udbgt, Asmp, Ucjm, Jpow, Fwrtu, Albfdc, Gfpumc, Kdkf, Pdds, Mxkah, Vcfpi, Vpnhw, Kskwi, Wjrv, Zjmch, Knrjuc, Ldlszf
Lwuzf, 40.4017857142857, 8.48214285714286, 74.5535714285714, 28.5714285714286, 22.3214285714286, 41.5178571428571, 28.3482142857143, 20.6473214285714, 21.6517857142857, 14.84375, 73.4375, 15.625, 21.875, 46.9866071428571, 44.8660714285714, 10.4910714285714, 8.03571428571428, 35.9375, 15.8482142857143, 34.1517857142857, 15.625, 30.3571428571429, 4.6875, 8.48214285714286, 16.2946428571429, 36.8303571428571, 10.15625, 35.2678571428571, 0, 4.24107142857143, 50.6696428571429, 39.0625, 44.4196428571429, 18.75, 33.4821428571429, 28.7946428571429, 14.7321428571429, 10.2678571428571, 5.35714285714286, 33.4821428571429, 30.8035714285714, 22.7678571428571, 22.5446428571429, 18.75, 5.35714285714286, 10.4910714285714, 23.2142857142857, 14.2857142857143, 28.5714285714286, 22.7678571428571, 4.6875, 22.9910714285714, 34.8214285714286, 29.9107142857143, 23.8839285714286
Sved, 21.875, 3.34821428571429, 17.6339285714286, 32.5892857142857, 19.8660714285714, 20.7589285714286, 43.3035714285714, 29.4642857142857, 8.14732142857143, 20.5357142857143, 31.6964285714286, 34.1517857142857, 8.92857142857143, 42.6339285714286, 23.8839285714286, 2.00892857142857, 34.5982142857143, 23.2142857142857, 79.6875, 11.1607142857143, 32.5892857142857, 42.6339285714286, 4.46428571428571, 28.7946428571429, 35.7142857142857, 46.4285714285714, 25.78125, 25.8928571428571, 4.24107142857143, 0, 24.1071428571429, 45.0892857142857, 13.1696428571429, 30.8035714285714, 16.7410714285714, 5.13392857142857, 57.5892857142857, 39.7321428571429, 20.0892857142857, 34.375, 45.7589285714286, 12.5, 7.58928571428571, 62.5, 30.5803571428571, 39.5089285714286, 27.9017857142857, 37.7232142857143, 13.8392857142857, 61.3839285714286, 30.8035714285714, 12.0535714285714, 45.9821428571429, 37.2767857142857, 27.2321428571429
Chienn, 37.9464285714286, 15.1785714285714, 52.4553571428571, 18.0803571428571, 7.8125, 25, 25.8928571428571, 10.2678571428571, 33.0357142857143, 26.8973214285714, 52.0089285714286, 22.5446428571429, 34.375, 37.5, 42.4107142857143, 0.78125, 39.7321428571429, 41.5178571428571, 31.9196428571429, 33.0357142857143, 18.9732142857143, 58.0357142857143, 3.79464285714286, 4.01785714285714, 12.5, 42.8571428571429, 12.2767857142857, 45.0892857142857, 50.6696428571429, 24.1071428571429, 0, 40.1785714285714, 11.3839285714286, 6.69642857142857, 6.25, 30.3571428571429, 51.7857142857143, 37.0535714285714, 23.2142857142857, 22.9910714285714, 26.1160714285714, 14.0625, 19.8660714285714, 39.7321428571429, 23.6607142857143, 11.3839285714286, 34.1517857142857, 16.9642857142857, 27.0089285714286, 39.2857142857143, 49.1071428571429, 21.875, 32.5892857142857, 23.2142857142857, 20.7589285714286
Vugl, 33.4821428571429, 11.3839285714286, 39.5089285714286, 24.3303571428571, 16.5178571428571, 15.625, 40.8482142857143, 30.9151785714286, 20.0892857142857, 15.625, 30.8035714285714, 19.1964285714286, 52.6785714285714, 59.375, 43.0803571428571, 23.2142857142857, 24.1071428571429, 28.3482142857143, 40.4017857142857, 29.2410714285714, 21.6517857142857, 44.4196428571429, 4.91071428571429, 11.6071428571429, 0, 34.9330357142857, 1.11607142857143, 44.1964285714286, 39.0625, 45.0892857142857, 40.1785714285714, 0, 18.5267857142857, 18.5267857142857, 30.3571428571429, 24.7767857142857, 44.8660714285714, 16.5178571428571, 11.8303571428571, 11.1607142857143, 46.2053571428571, 3.79464285714286, 37.0535714285714, 47.0982142857143, 14.5089285714286, 40.1785714285714, 18.0803571428571, 31.9196428571429, 3.79464285714286, 53.125, 37.5, 18.3035714285714, 18.3035714285714, 31.4732142857143, 14.0625
Imkp, 26.4508928571429, 1.11607142857143, 51.3392857142857, 36.6071428571429, 24.5535714285714, 27.2321428571429, 42.4107142857143, 34.4866071428571, 20.7589285714286, 59.2633928571429, 30.5803571428571, 4.6875, 18.75, 48.6607142857143, 18.0803571428571, 22.0982142857143, 25.8928571428571, 56.0267857142857, 35.7142857142857, 52.0089285714286, 6.69642857142857, 8.92857142857143, 16.7410714285714, 0.446428571428571, 13.3928571428571, 24.7767857142857, 17.96875, 39.7321428571429, 44.4196428571429, 13.1696428571429, 11.3839285714286, 18.5267857142857, 0, 45.5357142857143, 24.3303571428571, 52.2321428571429, 9.375, 3.57142857142857, 30.3571428571429, 43.0803571428571, 11.6071428571429, 53.5714285714286, 38.8392857142857, 4.01785714285714, 26.7857142857143, 34.8214285714286, 7.58928571428571, 20.7589285714286, 51.7857142857143, 13.3928571428571, 10.7142857142857, 20.3125, 46.2053571428571, 10.2678571428571, 29.2410714285714
Badadf, 28.3482142857143, 24.1071428571429, 57.9241071428571, 49.7767857142857, 16.0714285714286, 16.2946428571429, 52.2321428571429, 60.9375, 9.48660714285714, 45.3125, 13.3928571428571, 27.6785714285714, 16.5178571428571, 34.8214285714286, 12.7232142857143, 30.5803571428571, 22.0982142857143, 27.6785714285714, 43.5267857142857, 13.7276785714286, 21.4285714285714, 4.46428571428571, 10.2678571428571, 28.5714285714286, 23.8839285714286, 16.5178571428571, 16.0714285714286, 22.7678571428571, 18.75, 30.8035714285714, 6.69642857142857, 18.5267857142857, 45.5357142857143, 0, 41.5178571428571, 14.5089285714286, 18.75, 38.3928571428571, 21.2053571428571, 48.6607142857143, 21.6517857142857, 1.78571428571429, 24.5535714285714, 48.4375, 31.6964285714286, 20.5357142857143, 19.6428571428571, 13.6160714285714, 50.8928571428571, 19.1964285714286, 8.48214285714286, 20.0892857142857, 37.5, 26.3392857142857, 29.9107142857143
Kcax, 55.1339285714286, 16.9642857142857, 81.9196428571428, 28.5714285714286, 45.5357142857143, 32.8125, 32.1428571428571, 45.4241071428571, 34.5982142857143, 13.8392857142857, 25, 14.5089285714286, 22.0982142857143, 7.03125, 21.6517857142857, 7.36607142857143, 24.5535714285714, 25, 26.1160714285714, 26.1160714285714, 16.7410714285714, 21.2053571428571, 13.3928571428571, 55.5803571428571, 25.2232142857143, 11.1607142857143, 0.446428571428571, 38.8392857142857, 33.4821428571429, 16.7410714285714, 6.25, 30.3571428571429, 24.3303571428571, 41.5178571428571, 0, 25.8928571428571, 26.7857142857143, 38.6160714285714, 41.7410714285714, 19.1964285714286, 25.8928571428571, 24.1071428571429, 26.1160714285714, 21.4285714285714, 18.75, 25, 12.0535714285714, 29.4642857142857, 34.5982142857143, 4.01785714285714, 25, 28.5714285714286, 21.4285714285714, 52.4553571428571, 20.3125
Rkfn, 23.9955357142857, 9.375, 58.2589285714286, 25.6696428571429, 25.4464285714286, 54.9107142857143, 19.8660714285714, 13.1696428571429, 8.37053571428571, 38.3928571428571, 20.7589285714286, 7.8125, 32.1428571428571, 45.3125, 26.1160714285714, 16.1830357142857, 42.8571428571429, 40.625, 55.8035714285714, 29.0178571428571, 13.3928571428571, 21.2053571428571, 36.1607142857143, 13.3928571428571, 0, 39.0625, 10.8258928571429, 21.875, 28.7946428571429, 5.13392857142857, 30.3571428571429, 24.7767857142857, 52.2321428571429, 14.5089285714286, 25.8928571428571, 0, 20.0892857142857, 25.2232142857143, 46.6517857142857, 18.9732142857143, 13.3928571428571, 48.4375, 68.5267857142857, 12.0535714285714, 47.5446428571429, 29.6875, 14.7321428571429, 17.8571428571429, 32.8125, 8.25892857142857, 35.7142857142857, 16.9642857142857, 22.3214285714286, 18.9732142857143, 17.8571428571429
Mvki, 38.8392857142857, 17.8571428571429, 49.7767857142857, 18.75, 2.23214285714286, 26.7857142857143, 33.0357142857143, 6.69642857142857, 35.2678571428571, 20.5357142857143, 34.8214285714286, 15.625, 39.5089285714286, 19.3080357142857, 37.3883928571429, 15.1785714285714, 56.25, 31.0267857142857, 58.2589285714286, 15.5133928571429, 25.4464285714286, 33.9285714285714, 4.91071428571429, 23.8839285714286, 22.0982142857143, 37.8348214285714, 3.57142857142857, 28.7946428571429, 14.7321428571429, 57.5892857142857, 51.7857142857143, 44.8660714285714, 9.375, 18.75, 26.7857142857143, 20.0892857142857, 0, 65.8482142857143, 25.6696428571429, 17.6339285714286, 55.8035714285714, 8.92857142857143, 25.4464285714286, 43.0803571428571, 23.6607142857143, 34.375, 24.3303571428571, 29.0178571428571, 14.2857142857143, 46.875, 37.9464285714286, 32.5892857142857, 37.5, 42.6339285714286, 28.125
Ukyq, 25.6696428571429, 32.1428571428571, 60.7142857142857, 12.7232142857143, 24.1071428571429, 48.4375, 20.0892857142857, 9.15178571428571, 28.5714285714286, 13.1696428571429, 33.0357142857143, 37.5, 25.2232142857143, 28.0133928571429, 22.7678571428571, 25.6696428571429, 54.9107142857143, 27.2321428571429, 61.1607142857143, 5.13392857142857, 24.7767857142857, 17.1875, 12.5, 20.3125, 18.75, 34.375, 9.375, 24.5535714285714, 10.2678571428571, 39.7321428571429, 37.0535714285714, 16.5178571428571, 3.57142857142857, 38.3928571428571, 38.6160714285714, 25.2232142857143, 65.8482142857143, 0, 22.3214285714286, 35.7142857142857, 41.5178571428571, 23.2142857142857, 21.4285714285714, 40.4017857142857, 25.6696428571429, 10.7142857142857, 24.1071428571429, 40.8482142857143, 20.3125, 27.2321428571429, 33.0357142857143, 32.5892857142857, 48.6607142857143, 36.8303571428571, 47.5446428571429
Udbgt, 26.1160714285714, 7.14285714285714, 44.9776785714286, 32.1428571428571, 4.46428571428571, 27.6785714285714, 19.1964285714286, 39.0625, 35.3794642857143, 20.0892857142857, 24.1071428571429, 24.1071428571429, 29.2410714285714, 23.5491071428571, 18.75, 1.22767857142857, 39.0625, 43.75, 55.8035714285714, 25.4464285714286, 27.0089285714286, 18.3035714285714, 22.7678571428571, 41.9642857142857, 42.1875, 24.3303571428571, 33.2589285714286, 10.2678571428571, 5.35714285714286, 20.0892857142857, 23.2142857142857, 11.8303571428571, 30.3571428571429, 21.2053571428571, 41.7410714285714, 46.6517857142857, 25.6696428571429, 22.3214285714286, 0, 17.8571428571429, 14.0625, 46.4285714285714, 29.2410714285714, 18.9732142857143, 62.5, 23.6607142857143, 16.9642857142857, 16.0714285714286, 42.8571428571429, 20.0892857142857, 40.625, 17.4107142857143, 31.0267857142857, 35.2678571428571, 6.47321428571428
Asmp, 21.7633928571429, 11.6071428571429, 37.2767857142857, 33.0357142857143, 16.5178571428571, 48.2142857142857, 28.3482142857143, 44.0848214285714, 8.48214285714286, 33.0357142857143, 40.1785714285714, 41.7410714285714, 24.1071428571429, 45.5357142857143, 25, 3.34821428571429, 12.3883928571429, 20.0892857142857, 25, 14.1741071428571, 14.2857142857143, 34.8214285714286, 25, 15.4017857142857, 38.1696428571429, 33.2589285714286, 28.5714285714286, 21.2053571428571, 33.4821428571429, 34.375, 22.9910714285714, 11.1607142857143, 43.0803571428571, 48.6607142857143, 19.1964285714286, 18.9732142857143, 17.6339285714286, 35.7142857142857, 17.8571428571429, 0, 33.9285714285714, 33.9285714285714, 12.9464285714286, 39.0625, 38.3928571428571, 31.4732142857143, 36.6071428571429, 25.6696428571429, 58.9285714285714, 13.3928571428571, 40.4017857142857, 22.7678571428571, 66.7410714285714, 26.1160714285714, 49.3303571428571
Ucjm, 36.3839285714286, 6.69642857142857, 41.7410714285714, 4.91071428571429, 8.25892857142857, 25, 16.5178571428571, 23.5491071428571, 16.2946428571429, 11.3839285714286, 62.9464285714286, 47.7678571428571, 32.8125, 58.2589285714286, 31.9196428571429, 16.9642857142857, 36.6071428571429, 31.25, 35.2678571428571, 6.25, 59.8214285714286, 14.5089285714286, 8.03571428571428, 23.8839285714286, 26.3392857142857, 25.8928571428571, 18.3035714285714, 40.1785714285714, 30.8035714285714, 45.7589285714286, 26.1160714285714, 46.2053571428571, 11.6071428571429, 21.6517857142857, 25.8928571428571, 13.3928571428571, 55.8035714285714, 41.5178571428571, 14.0625, 33.9285714285714, 0, 21.2053571428571, 14.2857142857143, 55.8035714285714, 42.8571428571429, 50.8928571428571, 57.3660714285714, 39.7321428571429, 30.5803571428571, 24.3303571428571, 20.5357142857143, 26.1160714285714, 29.9107142857143, 32.3660714285714, 58.7053571428571
Jpow, 14.5089285714286, 10.9375, 32.5892857142857, 21.4285714285714, 41.2946428571429, 46.875, 26.1160714285714, 10.2678571428571, 27.34375, 16.5178571428571, 43.0803571428571, 28.5714285714286, 12.5, 51.7857142857143, 13.1696428571429, 7.47767857142857, 28.125, 62.9464285714286, 45.3125, 53.5714285714286, 33.4821428571429, 29.4642857142857, 30.3571428571429, 3.45982142857143, 22.3214285714286, 19.4196428571429, 18.3035714285714, 25.8928571428571, 22.7678571428571, 12.5, 14.0625, 3.79464285714286, 53.5714285714286, 1.78571428571429, 24.1071428571429, 48.4375, 8.92857142857143, 23.2142857142857, 46.4285714285714, 33.9285714285714, 21.2053571428571, 0, 29.6875, 0.669642857142857, 46.875, 28.3482142857143, 18.3035714285714, 42.1875, 26.1160714285714, 6.25, 20.9821428571429, 31.25, 43.75, 14.2857142857143, 43.0803571428571
Fwrtu, 16.9642857142857, 24.4419642857143, 61.3839285714286, 25.4464285714286, 16.7410714285714, 53.5714285714286, 24.7767857142857, 17.8571428571429, 29.0178571428571, 18.0803571428571, 1.33928571428571, 22.7678571428571, 37.9464285714286, 48.3258928571429, 20.0892857142857, 28.5714285714286, 14.2857142857143, 41.0714285714286, 47.7678571428571, 35.4910714285714, 4.6875, 23.4375, 33.4821428571429, 15.625, 11.8303571428571, 35.2678571428571, 11.8303571428571, 0.892857142857143, 22.5446428571429, 7.58928571428571, 19.8660714285714, 37.0535714285714, 38.8392857142857, 24.5535714285714, 26.1160714285714, 68.5267857142857, 25.4464285714286, 21.4285714285714, 29.2410714285714, 12.9464285714286, 14.2857142857143, 29.6875, 0, 26.5625, 35.4910714285714, 41.0714285714286, 19.8660714285714, 8.03571428571428, 24.1071428571429, 12.5, 40.1785714285714, 11.6071428571429, 14.0625, 29.2410714285714, 14.9553571428571
Albfdc, 9.15178571428571, 30.8035714285714, 31.0267857142857, 15.625, 15.2901785714286, 22.7678571428571, 20.0892857142857, 35.9375, 17.96875, 1.78571428571429, 38.6160714285714, 45.0892857142857, 18.3035714285714, 62.7232142857143, 6.69642857142857, 10.3794642857143, 21.875, 27.0089285714286, 66.9642857142857, 21.09375, 40.1785714285714, 32.8125, 4.91071428571429, 36.1607142857143, 23.6607142857143, 47.3214285714286, 18.5267857142857, 16.9642857142857, 18.75, 62.5, 39.7321428571429, 47.0982142857143, 4.01785714285714, 48.4375, 21.4285714285714, 12.0535714285714, 43.0803571428571, 40.4017857142857, 18.9732142857143, 39.0625, 55.8035714285714, 0.669642857142857, 26.5625, 0, 48.4375, 45.5357142857143, 46.875, 14.5089285714286, 30.8035714285714, 36.8303571428571, 37.0535714285714, 3.57142857142857, 25.2232142857143, 27.6785714285714, 37.5
Gfpumc, 25.2232142857143, 7.58928571428571, 26.1160714285714, 22.7678571428571, 16.1830357142857, 15.8482142857143, 15.625, 35.7142857142857, 16.7410714285714, 22.3214285714286, 36.3839285714286, 32.8125, 16.5178571428571, 34.1517857142857, 25, 0.78125, 33.0357142857143, 68.5267857142857, 54.4642857142857, 32.3660714285714, 36.3839285714286, 34.8214285714286, 42.4107142857143, 27.0089285714286, 28.3482142857143, 13.8392857142857, 25.4464285714286, 8.03571428571428, 5.35714285714286, 30.5803571428571, 23.6607142857143, 14.5089285714286, 26.7857142857143, 31.6964285714286, 18.75, 47.5446428571429, 23.6607142857143, 25.6696428571429, 62.5, 38.3928571428571, 42.8571428571429, 46.875, 35.4910714285714, 48.4375, 0, 20.5357142857143, 60.7142857142857, 27.6785714285714, 44.6428571428571, 14.7321428571429, 16.9642857142857, 30.5803571428571, 16.7410714285714, 23.2142857142857, 38.6160714285714
Kdkf, 22.4330357142857, 5.35714285714286, 31.4732142857143, 16.9642857142857, 24.3303571428571, 39.5089285714286, 28.5714285714286, 16.7410714285714, 22.0982142857143, 19.7544642857143, 17.8571428571429, 40.4017857142857, 40.1785714285714, 74.3303571428571, 17.4107142857143, 29.0178571428571, 6.47321428571428, 16.0714285714286, 30.2455357142857, 23.4375, 17.8571428571429, 32.5892857142857, 17.6339285714286, 38.5044642857143, 21.4285714285714, 36.3839285714286, 25.4464285714286, 27.9017857142857, 10.4910714285714, 39.5089285714286, 11.3839285714286, 40.1785714285714, 34.8214285714286, 20.5357142857143, 25, 29.6875, 34.375, 10.7142857142857, 23.6607142857143, 31.4732142857143, 50.8928571428571, 28.3482142857143, 41.0714285714286, 45.5357142857143, 20.5357142857143, 0, 29.4642857142857, 22.7678571428571, 37.5, 30.1339285714286, 61.6071428571429, 32.5892857142857, 27.6785714285714, 22.3214285714286, 37.2767857142857
Pdds, 41.5178571428571, 16.1830357142857, 47.9910714285714, 11.8303571428571, 24.7767857142857, 6.69642857142857, 8.03571428571428, 35.15625, 41.0714285714286, 18.5267857142857, 39.2857142857143, 42.6339285714286, 13.6160714285714, 36.1607142857143, 39.0625, 0, 21.4285714285714, 69.1964285714286, 8.81696428571428, 19.4196428571429, 33.4821428571429, 46.2053571428571, 30.8035714285714, 21.4285714285714, 20.5357142857143, 6.13839285714286, 44.1964285714286, 23.8839285714286, 23.2142857142857, 27.9017857142857, 34.1517857142857, 18.0803571428571, 7.58928571428571, 19.6428571428571, 12.0535714285714, 14.7321428571429, 24.3303571428571, 24.1071428571429, 16.9642857142857, 36.6071428571429, 57.3660714285714, 18.3035714285714, 19.8660714285714, 46.875, 60.7142857142857, 29.4642857142857, 0, 60.2678571428571, 38.8392857142857, 22.0982142857143, 20.9821428571429, 39.7321428571429, 11.8303571428571, 8.25892857142857, 62.9464285714286
Mxkah, 43.4151785714286, 12.5, 54.9107142857143, 16.2946428571429, 48.4375, 15.8482142857143, 21.2053571428571, 31.25, 40.0669642857143, 26.1160714285714, 34.4866071428571, 11.3839285714286, 12.5, 32.8125, 31.25, 3.57142857142857, 36.6071428571429, 62.9464285714286, 21.09375, 19.6428571428571, 22.3214285714286, 43.75, 29.4642857142857, 4.01785714285714, 12.5, 18.9732142857143, 34.5982142857143, 42.6339285714286, 14.2857142857143, 37.7232142857143, 16.9642857142857, 31.9196428571429, 20.7589285714286, 13.6160714285714, 29.4642857142857, 17.8571428571429, 29.0178571428571, 40.8482142857143, 16.0714285714286, 25.6696428571429, 39.7321428571429, 42.1875, 8.03571428571428, 14.5089285714286, 27.6785714285714, 22.7678571428571, 60.2678571428571, 0, 3.57142857142857, 28.125, 15.8482142857143, 40.1785714285714, 33.0357142857143, 14.2857142857143, 48.2142857142857
Vcfpi, 39.9553571428571, 8.48214285714286, 58.4821428571429, 28.125, 7.25446428571428, 17.8571428571429, 32.1428571428571, 46.875, 16.6294642857143, 42.4107142857143, 16.7410714285714, 50.4464285714286, 14.5089285714286, 48.8839285714286, 18.9732142857143, 11.3839285714286, 23.4375, 33.9285714285714, 26.1160714285714, 25.2232142857143, 25.2232142857143, 27.2321428571429, 14.7321428571429, 36.6071428571429, 26.7857142857143, 7.36607142857143, 22.5446428571429, 26.7857142857143, 28.5714285714286, 13.8392857142857, 27.0089285714286, 3.79464285714286, 51.7857142857143, 50.8928571428571, 34.5982142857143, 32.8125, 14.2857142857143, 20.3125, 42.8571428571429, 58.9285714285714, 30.5803571428571, 26.1160714285714, 24.1071428571429, 30.8035714285714, 44.6428571428571, 37.5, 38.8392857142857, 3.57142857142857, 0, 18.0803571428571, 41.0714285714286, 31.4732142857143, 29.6875, 14.7321428571429, 43.3035714285714
Vpnhw, 20.0892857142857, 0, 31.9196428571429, 24.7767857142857, 15.2901785714286, 14.2857142857143, 50.6696428571429, 28.90625, 17.4107142857143, 4.57589285714286, 26.3392857142857, 40.4017857142857, 21.875, 54.2410714285714, 47.0982142857143, 30.8035714285714, 11.6071428571429, 21.2053571428571, 77.9017857142857, 20.0892857142857, 18.9732142857143, 48.6607142857143, 3.79464285714286, 16.0714285714286, 19.1964285714286, 39.7321428571429, 17.5223214285714, 11.1607142857143, 22.7678571428571, 61.3839285714286, 39.2857142857143, 53.125, 13.3928571428571, 19.1964285714286, 4.01785714285714, 8.25892857142857, 46.875, 27.2321428571429, 20.0892857142857, 13.3928571428571, 24.3303571428571, 6.25, 12.5, 36.8303571428571, 14.7321428571429, 30.1339285714286, 22.0982142857143, 28.125, 18.0803571428571, 0, 23.8839285714286, 47.3214285714286, 19.1964285714286, 10.2678571428571, 15.4017857142857
Kskwi, 29.3526785714286, 22.3214285714286, 43.9732142857143, 21.875, 10.0446428571429, 46.6517857142857, 17.4107142857143, 12.2767857142857, 34.8214285714286, 23.2142857142857, 7.70089285714286, 48.8839285714286, 46.875, 49.5535714285714, 20.5357142857143, 10.0446428571429, 25, 15.625, 30.6919642857143, 16.5178571428571, 12.5, 49.1071428571429, 18.3035714285714, 34.375, 16.9642857142857, 44.1964285714286, 21.09375, 31.0267857142857, 4.6875, 30.8035714285714, 49.1071428571429, 37.5, 10.7142857142857, 8.48214285714286, 25, 35.7142857142857, 37.9464285714286, 33.0357142857143, 40.625, 40.4017857142857, 20.5357142857143, 20.9821428571429, 40.1785714285714, 37.0535714285714, 16.9642857142857, 61.6071428571429, 20.9821428571429, 15.8482142857143, 41.0714285714286, 23.8839285714286, 0, 20.0892857142857, 43.3035714285714, 26.7857142857143, 25.8928571428571
Wjrv, 56.9196428571429, 2.90178571428571, 54.9107142857143, 16.0714285714286, 31.6964285714286, 8.03571428571428, 42.1875, 1.22767857142857, 29.1294642857143, 14.5089285714286, 29.4642857142857, 32.1428571428571, 17.6339285714286, 34.2633928571429, 61.2723214285714, 38.6160714285714, 12.0535714285714, 50.6696428571429, 25.2232142857143, 28.7946428571429, 7.8125, 60.9375, 44.1964285714286, 26.5625, 7.8125, 8.03571428571428, 0.446428571428571, 23.8839285714286, 22.9910714285714, 12.0535714285714, 21.875, 18.3035714285714, 20.3125, 20.0892857142857, 28.5714285714286, 16.9642857142857, 32.5892857142857, 32.5892857142857, 17.4107142857143, 22.7678571428571, 26.1160714285714, 31.25, 11.6071428571429, 3.57142857142857, 30.5803571428571, 32.5892857142857, 39.7321428571429, 40.1785714285714, 31.4732142857143, 47.3214285714286, 20.0892857142857, 0, 4.01785714285714, 22.5446428571429, 45.3125
Zjmch, 23.7723214285714, 14.0625, 48.8839285714286, 53.5714285714286, 14.9553571428571, 67.8571428571428, 18.5267857142857, 28.5714285714286, 20.7589285714286, 33.9285714285714, 50.8928571428571, 33.7053571428571, 31.25, 31.9196428571429, 5.35714285714286, 5.02232142857143, 26.3392857142857, 26.1160714285714, 38.8392857142857, 14.2857142857143, 17.4107142857143, 9.375, 0.446428571428571, 7.58928571428571, 26.3392857142857, 46.2053571428571, 30.8035714285714, 23.2142857142857, 34.8214285714286, 45.9821428571429, 32.5892857142857, 18.3035714285714, 46.2053571428571, 37.5, 21.4285714285714, 22.3214285714286, 37.5, 48.6607142857143, 31.0267857142857, 66.7410714285714, 29.9107142857143, 43.75, 14.0625, 25.2232142857143, 16.7410714285714, 27.6785714285714, 11.8303571428571, 33.0357142857143, 29.6875, 19.1964285714286, 43.3035714285714, 4.01785714285714, 0, 21.4285714285714, 37.5
Knrjuc, 60.0446428571429, 7.36607142857143, 52.4553571428571, 20.0892857142857, 4.6875, 25, 37.5, 18.9732142857143, 19.0848214285714, 9.375, 34.8214285714286, 2.67857142857143, 32.3660714285714, 22.3214285714286, 56.9196428571429, 11.0491071428571, 43.75, 26.3392857142857, 31.8080357142857, 18.6383928571429, 10.4910714285714, 45.3125, 24.5535714285714, 32.1428571428571, 51.3392857142857, 33.2589285714286, 15.1785714285714, 37.2767857142857, 29.9107142857143, 37.2767857142857, 23.2142857142857, 31.4732142857143, 10.2678571428571, 26.3392857142857, 52.4553571428571, 18.9732142857143, 42.6339285714286, 36.8303571428571, 35.2678571428571, 26.1160714285714, 32.3660714285714, 14.2857142857143, 29.2410714285714, 27.6785714285714, 23.2142857142857, 22.3214285714286, 8.25892857142857, 14.2857142857143, 14.7321428571429, 10.2678571428571, 26.7857142857143, 22.5446428571429, 21.4285714285714, 0, 11.8303571428571
Ldlszf, 26.7857142857143, 15.625, 66.0714285714286, 15.8482142857143, 19.8660714285714, 21.875, 26.7857142857143, 23.9955357142857, 45.6473214285714, 11.2723214285714, 47.0982142857143, 60.2678571428571, 9.59821428571428, 58.0357142857143, 19.1964285714286, 23.9955357142857, 26.3392857142857, 39.0625, 10.0446428571429, 28.5714285714286, 35.4910714285714, 26.5625, 22.5446428571429, 20.5357142857143, 10.2678571428571, 13.3928571428571, 22.5446428571429, 32.5892857142857, 23.8839285714286, 27.2321428571429, 20.7589285714286, 14.0625, 29.2410714285714, 29.9107142857143, 20.3125, 17.8571428571429, 28.125, 47.5446428571429, 6.47321428571428, 49.3303571428571, 58.7053571428571, 43.0803571428571, 14.9553571428571, 37.5, 38.6160714285714, 37.2767857142857, 62.9464285714286, 48.2142857142857, 43.3035714285714, 15.4017857142857, 25.8928571428571, 45.3125, 37.5, 11.8303571428571, 0
