ISC 78, Asmp, Bgwkys, Chienn, Gfpumc, Knrjuc, Kskwi, Kxxe, Lxjh, Lzihpl, Mxkah, Ofnqni, Omoxmm, Pdds, Pndyf, Puycrw, Qiqzn, Quha, Rkfn, Sion, Snwid, Ucjm, Udbgt, Ukyq, Vugl, Ynaysn, Yrqqw, Zsvsib, Bmxhcu, Lwuzf, Dxgxa, Nepk, Sved, Imkp, Xxabu, Vqahhq, Dzct, Badadf, Kcax, Mvki, Wpruf, Whuhqu, Zfxe, Jhhm, Jpow, Fwrtu, Albfdc, Kdkf, Fuxtax, Vcfpi, Dwhr, Vpnhw, Wjrv, Zjmch, Fgmwbz, Ldlszf
Lwuzf, 46.4285714285714, 46.4285714285714, 26.7857142857143, 22.3214285714286, 42.8571428571429, 14.6205357142857, 37.9464285714286, 1.5625, 24.1071428571429, 18.5267857142857, 4.79910714285714, 55.8035714285714, 19.1964285714286, 22.3214285714286, 19.1964285714286, 13.3928571428571, 29.7991071428571, 10.7142857142857, 31.25, 17.8571428571429, 42.6339285714286, 36.0491071428571, 29.9107142857143, 56.9196428571429, 6.69642857142857, 16.9642857142857, 31.0267857142857, 33.0357142857143, 0, 27.6785714285714, 34.375, 21.6517857142857, 7.8125, 47.5446428571429, 10.7142857142857, 47.5446428571429, 3.125, 54.0178571428571, 15.8482142857143, 29.9107142857143, 22.7678571428571, 31.6964285714286, 30.3571428571429, 46.875, 24.3303571428571, 16.9642857142857, 18.0803571428571, 10.0446428571429, 43.5267857142857, 27.2321428571429, 17.4107142857143, 25, 44.4196428571429, 41.9642857142857, 2.67857142857143
Dxgxa, 42.6339285714286, 9.375, 59.375, 11.1607142857143, 21.2053571428571, 14.7321428571429, 35.9375, 13.6160714285714, 31.4732142857143, 35.7142857142857, 21.9866071428571, 79.2410714285714, 20.5357142857143, 45.5357142857143, 2.12053571428571, 7.14285714285714, 20.9821428571429, 11.6071428571429, 20.3125, 21.2053571428571, 39.3973214285714, 32.03125, 4.24107142857143, 30.3571428571429, 10.7142857142857, 44.6428571428571, 62.0535714285714, 41.0714285714286, 27.6785714285714, 0, 63.3928571428571, 34.8214285714286, 15.4017857142857, 23.4375, 20.7589285714286, 6.91964285714286, 57.8125, 48.6607142857143, 4.46428571428571, 6.69642857142857, 27.0089285714286, 26.1160714285714, 28.7946428571429, 26.7857142857143, 50.2232142857143, 15.8482142857143, 5.58035714285714, 14.7321428571429, 56.9196428571429, 20.5357142857143, 22.9910714285714, 42.1875, 13.3928571428571, 15.1785714285714, 27.2321428571429
Nepk, 57.1428571428571, 16.5178571428571, 65.0669642857143, 18.5267857142857, 38.1696428571429, 28.125, 22.7678571428571, 17.1875, 48.2142857142857, 13.5044642857143, 0.78125, 53.5714285714286, 28.3482142857143, 6.47321428571428, 6.25, 12.5, 13.3928571428571, 8.03571428571428, 47.5446428571429, 33.4821428571429, 45.9821428571429, 33.9285714285714, 8.03571428571428, 24.6651785714286, 13.3928571428571, 40.8482142857143, 39.7321428571429, 58.0357142857143, 34.375, 63.3928571428571, 0, 32.8125, 36.3839285714286, 21.2053571428571, 19.1964285714286, 14.7321428571429, 39.7321428571429, 29.9107142857143, 11.1607142857143, 16.0714285714286, 58.9285714285714, 13.6160714285714, 35.7142857142857, 14.7321428571429, 41.5178571428571, 24.5535714285714, 12.7232142857143, 13.3928571428571, 38.8392857142857, 40.8482142857143, 41.5178571428571, 30.5803571428571, 13.8392857142857, 22.9910714285714, 29.2410714285714
Sved, 22.9910714285714, 2.23214285714286, 43.4151785714286, 8.03571428571428, 19.6428571428571, 8.48214285714286, 34.1517857142857, 34.1517857142857, 20.4241071428571, 44.6428571428571, 35.0446428571429, 36.6071428571429, 52.6785714285714, 16.9642857142857, 4.24107142857143, 30.3571428571429, 3.90625, 41.5178571428571, 46.4285714285714, 25.4464285714286, 66.9642857142857, 20.9821428571429, 14.5089285714286, 14.5089285714286, 6.69642857142857, 55.9151785714286, 38.3928571428571, 4.6875, 21.6517857142857, 34.8214285714286, 32.8125, 0, 66.0714285714286, 29.6875, 31.6964285714286, 20.9821428571429, 25, 40.1785714285714, 17.1875, 23.6607142857143, 47.5446428571429, 17.8571428571429, 15.1785714285714, 8.48214285714286, 29.2410714285714, 18.75, 7.14285714285714, 10.7142857142857, 39.7321428571429, 27.6785714285714, 29.9107142857143, 50.6696428571429, 20.5357142857143, 48.4375, 7.58928571428571
Imkp, 21.875, 25.6696428571429, 32.5892857142857, 31.9196428571429, 36.8303571428571, 16.7410714285714, 46.6517857142857, 44.1964285714286, 13.1696428571429, 36.9419642857143, 17.8571428571429, 29.4642857142857, 45.0892857142857, 16.9642857142857, 11.1607142857143, 26.1160714285714, 18.0803571428571, 25.8928571428571, 45.0892857142857, 19.1964285714286, 68.1919642857143, 9.15178571428571, 13.6160714285714, 15.625, 13.8392857142857, 42.8571428571429, 16.5178571428571, 14.7321428571429, 7.8125, 15.4017857142857, 36.3839285714286, 66.0714285714286, 0, 1.33928571428571, 59.1517857142857, 13.3928571428571, 24.1071428571429, 15.1785714285714, 14.0625, 30.1339285714286, 61.6071428571429, 2.00892857142857, 25, 7.58928571428571, 26.3392857142857, 25.8928571428571, 22.9910714285714, 17.1875, 23.4375, 24.3303571428571, 37.9464285714286, 23.4375, 0.669642857142857, 50.6696428571429, 26.1160714285714
Xxabu, 39.2857142857143, 12.9464285714286, 25.8928571428571, 31.9196428571429, 53.3482142857143, 8.92857142857143, 24.7767857142857, 8.03571428571428, 36.6071428571429, 26.1160714285714, 28.0133928571429, 75, 15.1785714285714, 18.1919642857143, 32.3660714285714, 0, 25.3348214285714, 18.3035714285714, 12.0535714285714, 30.8035714285714, 48.9955357142857, 28.5714285714286, 39.9553571428571, 18.75, 8.92857142857143, 37.0535714285714, 20.7589285714286, 27.2321428571429, 47.5446428571429, 23.4375, 21.2053571428571, 29.6875, 1.33928571428571, 0, 12.7232142857143, 35.0446428571429, 19.1964285714286, 29.9107142857143, 21.2053571428571, 22.7678571428571, 0, 34.5982142857143, 12.7232142857143, 45.3125, 12.9464285714286, 29.0178571428571, 23.8839285714286, 29.0178571428571, 23.2142857142857, 29.2410714285714, 26.7857142857143, 50, 51.1160714285714, 33.2589285714286, 9.15178571428571
Vqahhq, 24.7767857142857, 31.9196428571429, 25.4464285714286, 54.9107142857143, 38.6160714285714, 26.3392857142857, 44.9776785714286, 31.25, 19.1964285714286, 41.6294642857143, 19.0848214285714, 21.875, 34.1517857142857, 30.2455357142857, 13.8392857142857, 27.9017857142857, 22.0982142857143, 14.2857142857143, 21.4285714285714, 27.4553571428571, 56.4732142857143, 6.91964285714286, 22.0982142857143, 32.8125, 19.1964285714286, 12.0535714285714, 19.4196428571429, 18.0803571428571, 10.7142857142857, 20.7589285714286, 19.1964285714286, 31.6964285714286, 59.1517857142857, 12.7232142857143, 0, 37.5, 41.2946428571429, 8.92857142857143, 16.9642857142857, 12.2767857142857, 25.6696428571429, 11.1607142857143, 15.8482142857143, 35.0446428571429, 19.1964285714286, 49.1071428571429, 41.5178571428571, 36.3839285714286, 19.8660714285714, 38.3928571428571, 7.58928571428571, 21.875, 9.375, 42.4107142857143, 26.7857142857143
Dzct, 34.1517857142857, 34.375, 32.5892857142857, 35.9375, 51.4508928571429, 27.9017857142857, 60.4910714285714, 27.2321428571429, 24.3303571428571, 18.75, 3.90625, 35.7142857142857, 18.75, 21.2053571428571, 2.67857142857143, 8.70535714285714, 28.125, 32.4776785714286, 15.625, 29.0178571428571, 50.5580357142857, 10.2678571428571, 32.8125, 26.3392857142857, 13.3928571428571, 36.1607142857143, 11.3839285714286, 23.8839285714286, 47.5446428571429, 6.91964285714286, 14.7321428571429, 20.9821428571429, 13.3928571428571, 35.0446428571429, 37.5, 0, 12.0535714285714, 11.1607142857143, 32.3660714285714, 49.1071428571429, 14.9553571428571, 17.4107142857143, 30.1339285714286, 56.6964285714286, 12.9464285714286, 51.3392857142857, 40.4017857142857, 23.6607142857143, 37.5, 37.7232142857143, 39.7321428571429, 13.8392857142857, 34.5982142857143, 50.8928571428571, 20.5357142857143
Badadf, 54.9107142857143, 25.5580357142857, 41.5178571428571, 29.9107142857143, 33.4821428571429, 21.7633928571429, 16.40625, 26.5625, 19.6428571428571, 40.625, 14.0625, 52.2321428571429, 39.2857142857143, 37.9464285714286, 12.6116071428571, 21.4285714285714, 15.4017857142857, 11.8303571428571, 0.223214285714286, 34.375, 24.7767857142857, 5.58035714285714, 32.1428571428571, 27.0089285714286, 20.5357142857143, 29.9107142857143, 47.7678571428571, 33.2589285714286, 3.125, 57.8125, 39.7321428571429, 25, 24.1071428571429, 19.1964285714286, 41.2946428571429, 12.0535714285714, 0, 12.7232142857143, 19.8660714285714, 12.9464285714286, 25.4464285714286, 15.1785714285714, 20.0892857142857, 23.4375, 58.4821428571429, 39.2857142857143, 41.5178571428571, 23.2142857142857, 64.9553571428571, 29.4642857142857, 25.6696428571429, 61.1607142857143, 14.7321428571429, 25.8928571428571, 59.5982142857143
Kcax, 29.4642857142857, 12.0535714285714, 63.3928571428571, 27.9017857142857, 38.3928571428571, 2.45535714285714, 31.4732142857143, 5.24553571428571, 1.89732142857143, 21.875, 24.7767857142857, 55.3571428571429, 11.1607142857143, 27.6785714285714, 4.6875, 16.0714285714286, 36.1607142857143, 16.2946428571429, 28.3482142857143, 35.7142857142857, 41.7410714285714, 31.6964285714286, 28.5714285714286, 41.7410714285714, 27.2321428571429, 32.1428571428571, 49.1071428571429, 6.25, 54.0178571428571, 48.6607142857143, 29.9107142857143, 40.1785714285714, 15.1785714285714, 29.9107142857143, 8.92857142857143, 11.1607142857143, 12.7232142857143, 0, 16.2946428571429, 30.3571428571429, 34.375, 42.6339285714286, 18.75, 45.5357142857143, 18.75, 11.6071428571429, 18.3035714285714, 32.5892857142857, 32.1428571428571, 8.25892857142857, 21.6517857142857, 39.2857142857143, 15.1785714285714, 29.2410714285714, 21.875
Mvki, 48.2142857142857, 16.0714285714286, 24.1071428571429, 60.0446428571429, 18.75, 30.2455357142857, 27.6785714285714, 32.8125, 26.5625, 22.9910714285714, 9.48660714285714, 9.375, 15.1785714285714, 35.4910714285714, 8.03571428571428, 8.92857142857143, 23.3258928571429, 10.7142857142857, 20.5357142857143, 102.455357142857, 23.4375, 0.558035714285714, 23.6607142857143, 19.1964285714286, 50, 20.5357142857143, 31.9196428571429, 19.6428571428571, 15.8482142857143, 4.46428571428571, 11.1607142857143, 17.1875, 14.0625, 21.2053571428571, 16.9642857142857, 32.3660714285714, 19.8660714285714, 16.2946428571429, 0, 38.6160714285714, 38.8392857142857, 4.01785714285714, 41.0714285714286, 29.4642857142857, 0, 30.8035714285714, 37.2767857142857, 50.4464285714286, 16.2946428571429, 43.3035714285714, 25.8928571428571, 4.46428571428571, 27.4553571428571, 13.8392857142857, 28.125
Wpruf, 31.0267857142857, 29.6875, 51.1160714285714, 37.0535714285714, 40.8482142857143, 21.3169642857143, 44.0848214285714, 47.3214285714286, 4.46428571428571, 25.5580357142857, 6.02678571428571, 34.8214285714286, 8.92857142857143, 15.4017857142857, 20.0892857142857, 1.11607142857143, 14.7321428571429, 34.375, 4.01785714285714, 38.6160714285714, 25, 27.1205357142857, 46.6517857142857, 30.1339285714286, 18.75, 47.3214285714286, 10.9375, 24.5535714285714, 29.9107142857143, 6.69642857142857, 16.0714285714286, 23.6607142857143, 30.1339285714286, 22.7678571428571, 12.2767857142857, 49.1071428571429, 12.9464285714286, 30.3571428571429, 38.6160714285714, 0, 27.9017857142857, 4.01785714285714, 70.5357142857143, 30.1339285714286, 5.13392857142857, 10.2678571428571, 6.47321428571428, 14.5089285714286, 4.01785714285714, 25.8928571428571, 60.0446428571429, 10.7142857142857, 31.0267857142857, 40.625, 28.7946428571429
Whuhqu, 38.3928571428571, 19.1964285714286, 66.5178571428571, 34.5982142857143, 33.4821428571429, 21.875, 24.4419642857143, 30.8035714285714, 15.0669642857143, 2.90178571428571, 4.57589285714286, 34.8214285714286, 28.3482142857143, 9.15178571428571, 6.25, 17.8571428571429, 15.625, 8.81696428571428, 57.5892857142857, 56.6964285714286, 50.6696428571429, 0.446428571428571, 12.5, 27.4553571428571, 35.7142857142857, 47.9910714285714, 27.6785714285714, 6.25, 22.7678571428571, 27.0089285714286, 58.9285714285714, 47.5446428571429, 61.6071428571429, 0, 25.6696428571429, 14.9553571428571, 25.4464285714286, 34.375, 38.8392857142857, 27.9017857142857, 0, 3.79464285714286, 39.2857142857143, 11.3839285714286, 17.6339285714286, 50, 24.5535714285714, 15.1785714285714, 32.3660714285714, 14.7321428571429, 38.3928571428571, 21.2053571428571, 4.6875, 27.4553571428571, 47.3214285714286
Zfxe, 28.125, 29.2410714285714, 23.6607142857143, 24.7767857142857, 87.9464285714286, 34.4866071428571, 33.4821428571429, 10.2678571428571, 45.0892857142857, 15.7366071428571, 24.7767857142857, 41.2946428571429, 39.7321428571429, 27.9017857142857, 0.892857142857143, 0, 39.0625, 22.8794642857143, 10.7142857142857, 12.7232142857143, 27.5669642857143, 29.6875, 27.6785714285714, 40.8482142857143, 1.5625, 35.4910714285714, 28.125, 36.1607142857143, 31.6964285714286, 26.1160714285714, 13.6160714285714, 17.8571428571429, 2.00892857142857, 34.5982142857143, 11.1607142857143, 17.4107142857143, 15.1785714285714, 42.6339285714286, 4.01785714285714, 4.01785714285714, 3.79464285714286, 0, 5.80357142857143, 29.0178571428571, 52.2321428571429, 25.2232142857143, 39.0625, 38.6160714285714, 22.3214285714286, 13.3928571428571, 21.2053571428571, 31.25, 65.625, 8.03571428571428, 29.9107142857143
Jhhm, 50.8928571428571, 35.6026785714286, 43.0803571428571, 24.1071428571429, 34.9330357142857, 31.6964285714286, 33.0357142857143, 52.0089285714286, 24.5535714285714, 31.25, 8.92857142857143, 41.5178571428571, 8.48214285714286, 22.8794642857143, 10.3794642857143, 1.5625, 4.24107142857143, 0, 19.8660714285714, 38.6160714285714, 21.6517857142857, 40.1785714285714, 23.6607142857143, 54.4642857142857, 7.58928571428571, 43.3035714285714, 17.8571428571429, 33.2589285714286, 30.3571428571429, 28.7946428571429, 35.7142857142857, 15.1785714285714, 25, 12.7232142857143, 15.8482142857143, 30.1339285714286, 20.0892857142857, 18.75, 41.0714285714286, 70.5357142857143, 39.2857142857143, 5.80357142857143, 0, 20.9821428571429, 11.1607142857143, 22.9910714285714, 5.80357142857143, 14.9553571428571, 6.69642857142857, 47.3214285714286, 32.5892857142857, 4.24107142857143, 20.9821428571429, 35.7142857142857, 25
Jpow, 30.3571428571429, 14.0625, 15.625, 52.0089285714286, 78.125, 20.0892857142857, 37.6116071428571, 30.3571428571429, 19.53125, 41.9642857142857, 5.35714285714286, 46.4285714285714, 8.48214285714286, 48.6607142857143, 8.92857142857143, 4.46428571428571, 18.4151785714286, 0.446428571428571, 12.5, 29.9107142857143, 56.6964285714286, 12.1651785714286, 67.6339285714286, 4.24107142857143, 14.2857142857143, 17.1875, 27.4553571428571, 10.0446428571429, 46.875, 26.7857142857143, 14.7321428571429, 8.48214285714286, 7.58928571428571, 45.3125, 35.0446428571429, 56.6964285714286, 23.4375, 45.5357142857143, 29.4642857142857, 30.1339285714286, 11.3839285714286, 29.0178571428571, 20.9821428571429, 0, 22.9910714285714, 45.5357142857143, 56.9196428571429, 43.75, 42.8571428571429, 29.2410714285714, 6.02678571428571, 24.1071428571429, 17.1875, 41.2946428571429, 22.7678571428571
Fwrtu, 59.375, 31.1383928571429, 19.6428571428571, 23.8839285714286, 71.2053571428571, 44.53125, 48.2142857142857, 13.6160714285714, 51.0044642857143, 34.5982142857143, 9.375, 36.1607142857143, 48.2142857142857, 28.3482142857143, 0.78125, 5.35714285714286, 14.9553571428571, 26.3392857142857, 19.4196428571429, 5.13392857142857, 36.1607142857143, 25.8928571428571, 29.4642857142857, 13.8392857142857, 0, 15.4017857142857, 41.5178571428571, 53.5714285714286, 24.3303571428571, 50.2232142857143, 41.5178571428571, 29.2410714285714, 26.3392857142857, 12.9464285714286, 19.1964285714286, 12.9464285714286, 58.4821428571429, 18.75, 0, 5.13392857142857, 17.6339285714286, 52.2321428571429, 11.1607142857143, 22.9910714285714, 0, 32.1428571428571, 33.0357142857143, 15.8482142857143, 71.6517857142857, 18.75, 14.7321428571429, 59.375, 36.6071428571429, 17.1875, 59.1517857142857
Albfdc, 43.0803571428571, 29.4642857142857, 36.1607142857143, 55.5803571428571, 69.9776785714286, 46.2053571428571, 41.2946428571429, 12.2767857142857, 17.4107142857143, 6.69642857142857, 15.5133928571429, 42.4107142857143, 18.9732142857143, 20.5357142857143, 5.35714285714286, 3.79464285714286, 20.9821428571429, 6.69642857142857, 23.4375, 40.4017857142857, 57.7008928571429, 7.36607142857143, 29.0178571428571, 22.8794642857143, 26.7857142857143, 26.1160714285714, 11.8303571428571, 8.70535714285714, 16.9642857142857, 15.8482142857143, 24.5535714285714, 18.75, 25.8928571428571, 29.0178571428571, 49.1071428571429, 51.3392857142857, 39.2857142857143, 11.6071428571429, 30.8035714285714, 10.2678571428571, 50, 25.2232142857143, 22.9910714285714, 45.5357142857143, 32.1428571428571, 0, 68.9732142857143, 32.3660714285714, 47.9910714285714, 20.5357142857143, 13.8392857142857, 41.2946428571429, 12.7232142857143, 33.2589285714286, 56.4732142857143
Kdkf, 35.7142857142857, 36.1607142857143, 14.84375, 59.5982142857143, 83.2589285714286, 32.3660714285714, 32.5892857142857, 18.5267857142857, 13.6160714285714, 16.5178571428571, 3.34821428571429, 40.625, 27.2321428571429, 48.6607142857143, 13.6160714285714, 8.03571428571428, 29.4642857142857, 1.33928571428571, 14.7321428571429, 39.0625, 40.2901785714286, 5.24553571428571, 40.1785714285714, 23.6607142857143, 26.3392857142857, 9.70982142857143, 18.9732142857143, 2.45535714285714, 18.0803571428571, 5.58035714285714, 12.7232142857143, 7.14285714285714, 22.9910714285714, 23.8839285714286, 41.5178571428571, 40.4017857142857, 41.5178571428571, 18.3035714285714, 37.2767857142857, 6.47321428571428, 24.5535714285714, 39.0625, 5.80357142857143, 56.9196428571429, 33.0357142857143, 68.9732142857143, 0, 62.5, 47.3214285714286, 29.6875, 12.9464285714286, 36.8303571428571, 15.4017857142857, 35.2678571428571, 37.0535714285714
Fuxtax, 52.6785714285714, 17.4107142857143, 32.8125, 68.75, 63.1696428571429, 26.4508928571429, 16.5178571428571, 21.6517857142857, 37.9464285714286, 23.1026785714286, 0.111607142857143, 25, 12.5, 53.6830357142857, 4.91071428571429, 0, 37.0535714285714, 11.1607142857143, 18.75, 76.7857142857143, 15.8482142857143, 5.35714285714286, 34.8214285714286, 31.9196428571429, 27.4553571428571, 12.9464285714286, 14.5089285714286, 9.82142857142857, 10.0446428571429, 14.7321428571429, 13.3928571428571, 10.7142857142857, 17.1875, 29.0178571428571, 36.3839285714286, 23.6607142857143, 23.2142857142857, 32.5892857142857, 50.4464285714286, 14.5089285714286, 15.1785714285714, 38.6160714285714, 14.9553571428571, 43.75, 15.8482142857143, 32.3660714285714, 62.5, 0, 19.1964285714286, 23.2142857142857, 28.125, 20.0892857142857, 9.375, 10.0446428571429, 24.7767857142857
Vcfpi, 68.5267857142857, 32.7008928571429, 32.1428571428571, 18.75, 41.6294642857143, 21.875, 41.2946428571429, 11.6071428571429, 19.8660714285714, 29.6875, 7.36607142857143, 64.7321428571428, 31.0267857142857, 38.6160714285714, 0.892857142857143, 13.1696428571429, 22.7678571428571, 17.4107142857143, 29.0178571428571, 16.2946428571429, 45.3125, 3.79464285714286, 28.125, 18.5267857142857, 9.82142857142857, 25.8928571428571, 52.4553571428571, 24.7767857142857, 43.5267857142857, 56.9196428571429, 38.8392857142857, 39.7321428571429, 23.4375, 23.2142857142857, 19.8660714285714, 37.5, 64.9553571428571, 32.1428571428571, 16.2946428571429, 4.01785714285714, 32.3660714285714, 22.3214285714286, 6.69642857142857, 42.8571428571429, 71.6517857142857, 47.9910714285714, 47.3214285714286, 19.1964285714286, 0, 13.1696428571429, 21.2053571428571, 67.1875, 16.0714285714286, 32.1428571428571, 44.8660714285714
Dwhr, 50, 20.9821428571429, 7.25446428571428, 12.0535714285714, 35.7142857142857, 25.8928571428571, 21.2053571428571, 40.5133928571429, 51.1160714285714, 52.4553571428571, 14.3973214285714, 19.6428571428571, 53.125, 15.4017857142857, 13.8392857142857, 33.4821428571429, 10.15625, 0.669642857142857, 31.4732142857143, 31.9196428571429, 39.7321428571429, 38.8392857142857, 22.7678571428571, 33.9285714285714, 15.8482142857143, 16.7410714285714, 24.1071428571429, 39.7321428571429, 27.2321428571429, 20.5357142857143, 40.8482142857143, 27.6785714285714, 24.3303571428571, 29.2410714285714, 38.3928571428571, 37.7232142857143, 29.4642857142857, 8.25892857142857, 43.3035714285714, 25.8928571428571, 14.7321428571429, 13.3928571428571, 47.3214285714286, 29.2410714285714, 18.75, 20.5357142857143, 29.6875, 23.2142857142857, 13.1696428571429, 0, 5.35714285714286, 16.5178571428571, 27.6785714285714, 44.6428571428571, 9.82142857142857
Vpnhw, 43.75, 19.6428571428571, 71.6517857142857, 29.0178571428571, 36.8303571428571, 26.4508928571429, 39.9553571428571, 31.25, 12.0535714285714, 6.69642857142857, 6.13839285714286, 52.0089285714286, 12.2767857142857, 7.8125, 5.35714285714286, 0.892857142857143, 43.5267857142857, 47.7678571428571, 6.69642857142857, 45.9821428571429, 21.2053571428571, 1.33928571428571, 12.5, 30.1339285714286, 18.75, 72.5446428571428, 24.5535714285714, 43.5267857142857, 17.4107142857143, 22.9910714285714, 41.5178571428571, 29.9107142857143, 37.9464285714286, 26.7857142857143, 7.58928571428571, 39.7321428571429, 25.6696428571429, 21.6517857142857, 25.8928571428571, 60.0446428571429, 38.3928571428571, 21.2053571428571, 32.5892857142857, 6.02678571428571, 14.7321428571429, 13.8392857142857, 12.9464285714286, 28.125, 21.2053571428571, 5.35714285714286, 0, 18.5267857142857, 30.3571428571429, 32.5892857142857, 30.8035714285714
Wjrv, 60.2678571428571, 23.6607142857143, 39.7321428571429, 31.0267857142857, 49.7767857142857, 23.6607142857143, 25.8928571428571, 10.0446428571429, 17.8571428571429, 19.4196428571429, 38.1696428571429, 66.0714285714286, 31.9196428571429, 17.96875, 19.4196428571429, 21.4285714285714, 12.7232142857143, 16.0714285714286, 22.7678571428571, 10.4910714285714, 33.2589285714286, 20.3125, 34.5982142857143, 16.7410714285714, 1.11607142857143, 32.9241071428571, 52.0089285714286, 24.7767857142857, 25, 42.1875, 30.5803571428571, 50.6696428571429, 23.4375, 50, 21.875, 13.8392857142857, 61.1607142857143, 39.2857142857143, 4.46428571428571, 10.7142857142857, 21.2053571428571, 31.25, 4.24107142857143, 24.1071428571429, 59.375, 41.2946428571429, 36.8303571428571, 20.0892857142857, 67.1875, 16.5178571428571, 18.5267857142857, 0, 30.5803571428571, 22.5446428571429, 46.2053571428571
Zjmch, 39.7321428571429, 45.5357142857143, 16.9642857142857, 24.7767857142857, 50.6696428571429, 29.2410714285714, 29.0178571428571, 24.7767857142857, 40.4017857142857, 13.28125, 26.2276785714286, 38.3928571428571, 28.125, 20.3125, 21.4285714285714, 0.446428571428571, 18.75, 33.1473214285714, 9.375, 21.875, 16.7410714285714, 23.9955357142857, 27.6785714285714, 30.1339285714286, 7.8125, 43.5267857142857, 33.2589285714286, 47.7678571428571, 44.4196428571429, 13.3928571428571, 13.8392857142857, 20.5357142857143, 0.669642857142857, 51.1160714285714, 9.375, 34.5982142857143, 14.7321428571429, 15.1785714285714, 27.4553571428571, 31.0267857142857, 4.6875, 65.625, 20.9821428571429, 17.1875, 36.6071428571429, 12.7232142857143, 15.4017857142857, 9.375, 16.0714285714286, 27.6785714285714, 30.3571428571429, 30.5803571428571, 0, 5.58035714285714, 21.4285714285714
Fgmwbz, 10.0446428571429, 12.7232142857143, 34.5982142857143, 14.2857142857143, 45.7589285714286, 14.0625, 60.4910714285714, 34.375, 12.7232142857143, 48.3258928571429, 12.3883928571429, 47.0982142857143, 37.7232142857143, 17.6339285714286, 11.3839285714286, 29.4642857142857, 19.8660714285714, 25, 15.4017857142857, 15.625, 65.1785714285714, 23.2142857142857, 15.1785714285714, 36.6071428571429, 15.625, 31.6964285714286, 29.4642857142857, 9.59821428571428, 41.9642857142857, 15.1785714285714, 22.9910714285714, 48.4375, 50.6696428571429, 33.2589285714286, 42.4107142857143, 50.8928571428571, 25.8928571428571, 29.2410714285714, 13.8392857142857, 40.625, 27.4553571428571, 8.03571428571428, 35.7142857142857, 41.2946428571429, 17.1875, 33.2589285714286, 35.2678571428571, 10.0446428571429, 32.1428571428571, 44.6428571428571, 32.5892857142857, 22.5446428571429, 5.58035714285714, 0, 12.0535714285714
Ldlszf, 53.125, 31.1383928571429, 54.6875, 49.5535714285714, 62.5, 31.0267857142857, 38.6160714285714, 20.7589285714286, 23.6607142857143, 9.48660714285714, 10.2678571428571, 28.5714285714286, 21.2053571428571, 11.2723214285714, 0, 1.5625, 39.5089285714286, 17.4107142857143, 6.02678571428571, 43.5267857142857, 33.0357142857143, 4.91071428571429, 32.1428571428571, 19.7544642857143, 41.5178571428571, 27.6785714285714, 17.6339285714286, 33.0357142857143, 2.67857142857143, 27.2321428571429, 29.2410714285714, 7.58928571428571, 26.1160714285714, 9.15178571428571, 26.7857142857143, 20.5357142857143, 59.5982142857143, 21.875, 28.125, 28.7946428571429, 47.3214285714286, 29.9107142857143, 25, 22.7678571428571, 59.1517857142857, 56.4732142857143, 37.0535714285714, 24.7767857142857, 44.8660714285714, 9.82142857142857, 30.8035714285714, 46.2053571428571, 21.4285714285714, 12.0535714285714, 0
